SYMBOL	mean	std
ANO8	4.199211	0.74950284
ANO9	3.9867275	1.0706228
ANOS1	4.462832	1.2965642
ANP32A	7.278987	0.4540924
ANP32AP1	0.113027	0.15134516
ANP32B	7.2723713	0.5937602
ANP32C	0.026504634	0.039153855
ANP32D	0.020506313	0.036015645
ANP32E	6.0760417	1.0731431
ANPEP	5.4980445	1.8056456
ANTKMT	3.5883808	1.0177702
ANTXR1	7.5784936	1.1890804
ANTXR2	5.0887823	0.83134
ANTXRL	0.24679591	0.5482524
ANXA1	6.8337517	1.1144085
ANXA10	0.13999136	0.265411
ANXA11	7.4301963	0.53690207
ANXA13	0.41597456	0.38454396
ANXA2	9.440513	0.6955625
ANXA2P1	0.25183377	0.19368903
ANXA2P3	0.060334194	0.07783194
ANXA2R	1.6368965	0.72903264
ANXA3	4.123492	1.6033646
ANXA4	6.416042	0.46232215
ANXA5	8.329283	0.5342311
ANXA6	8.1366625	0.7193924
ANXA7	7.010425	0.44844434
ANXA8	1.1938044	1.2762191
ANXA8L1	0.94159114	1.1227006
ANXA9	4.9186463	1.4732293
AOAH	3.0282962	1.063485
AOC1	1.0893495	1.2450814
AOC2	0.88107646	0.5458312
AOC3	4.672342	1.2410399
AOC4P	0.17935084	0.18229207
AOPEP	4.198659	0.7394398
AOX1	2.8771863	1.3535455
AOX2P	0.25841492	0.27536777
AP1AR	5.270917	0.6957414
AP1B1	7.190735	0.5226054
AP1G1	6.9479985	0.5972117
AP1G2	4.6704946	0.74900836
AP1M1	5.720721	0.41803512
AP1M2	6.7090907	0.8625459
AP1S1	5.783308	0.61079776
AP1S2	4.77609	0.64511037
AP1S3	2.8244278	0.6922221
AP2A1	6.6999936	0.510135
AP2A2	6.431337	0.4322894
AP2B1	8.572658	0.80269533
AP2M1	8.470013	0.4813377
AP2S1	6.3406997	0.62317246
AP3B1	6.2556434	0.4866966
AP3B2	2.077953	1.3666161
AP3D1	7.403497	0.44640756
AP3M1	6.1832232	0.60604995
AP3M2	5.0430746	0.76674366
AP3S1	5.7275834	0.62224555
AP4B1	3.7032063	0.43622807
AP4E1	4.2007565	0.6035568
AP4M1	4.5200787	0.5373762
AP4S1	3.248485	0.5474445
AP5B1	5.015134	0.5518535
AP5M1	5.5063624	0.5219345
AP5S1	3.9097779	0.43705636
AP5Z1	5.096134	0.6398272
APAF1	4.2886934	0.80702627
APBA1	2.5623775	0.9817304
APBA2	2.5593526	1.2330096
APBA3	3.7280366	0.6077696
APBB1	4.4990487	0.9319177
APBB1IP	3.9151347	0.9406018
APBB2	6.5667567	1.0021869
APBB3	3.565213	0.76392704
APC	5.336445	0.72208834
APC2	1.7355757	0.6460338
APCDD1	4.103405	1.0956359
APCDD1L	1.8452024	1.2901372
APCDD1L-DT	0.85869056	1.0008278
APCS	0.0067019532	0.05816165
APEH	6.7903256	0.6188262
APEX1	7.2152133	0.47505385
APEX2	5.47546	0.51000285
APH1A	8.1218405	0.5195835
APH1B	4.571765	0.92018384
API5	6.763594	0.45352095
APIP	4.1917534	0.57073385
APLF	2.0779104	0.7194867
APLN	3.0139108	1.047121
APLNR	5.0214334	1.0069981
APLP1	2.8944862	1.5483801
APLP2	9.193535	0.71231526
APMAP	7.6093974	0.63385963
APOA1	0.29320404	0.5007425
APOA2	0.06267032	0.31990305
APOA4	0.0010790919	0.007071086
APOA5	0.06625536	0.18218686
APOB	0.33414602	0.52145964
APOBEC1	0.027837453	0.11006946
APOBEC2	0.15964918	0.2596022
APOBEC3A	0.8852051	0.91907656
APOBEC3B	2.4294116	1.2405351
APOBEC3C	4.5770526	0.9929076
APOBEC3D	0.3895898	0.2820269
APOBEC3F	3.3192115	0.817922
APOBEC3G	3.6123378	1.0667992
APOBEC3H	0.7680762	0.55307364
APOBEC4	0.14782213	0.41099396
APOBR	3.7697022	1.1464369
APOC1	4.1331315	1.1771711
APOC2	0.035176735	0.04706699
APOC3	0.036932647	0.19132724
APOD	6.76485	2.3940501
APOE	7.5707116	1.3393666
APOF	0.5564388	0.70537263
APOH	0.03682153	0.268391
APOL1	6.2213664	1.0707953
APOL2	5.5463715	0.72956735
APOL3	5.0498185	1.0311338
APOL4	3.4049733	1.1440467
APOL5	0.069517605	0.08950891
APOL6	6.3952727	1.0504042
APOLD1	4.8010607	1.0144722
APOM	1.4618286	0.55456513
APOO	4.1505	0.5860743
APOOL	4.751354	0.75341463
APP	10.037401	0.80024344
APPBP2	6.028447	0.79158145
APPL1	6.2367477	0.61748475
APPL2	5.6900015	0.6652598
APRT	6.2568903	0.77665156
APTX	5.2004333	0.4543151
AQP1	6.4682164	1.1166624
AQP10	0.04973452	0.101788834
AQP11	1.773973	0.8557996
AQP12B	0.016726727	0.14240819
AQP2	0.12186944	0.29840472
AQP3	4.6878386	2.044935
AQP4	0.5900642	0.79436964
AQP4-AS1	0.53769463	0.4962837
AQP5	1.7315332	2.1197138
AQP6	0.38529015	0.596366
AQP7	1.42542	1.3499774
AQP7P1	0.112352	0.20129618
AQP7P3	0.003057077	0.013713146
AQP8	0.1199332	0.16365705
AQP9	1.6030748	1.3032056
AQR	6.1392226	0.6059264
AR	6.768905	2.1544743
ARAF	6.175494	0.49273542
ARAP1	6.171847	0.64863634
ARAP2	4.002912	0.96497935
ARAP3	3.8730228	0.7346758
ARC	1.2447118	1.2191362
ARCN1	7.7464457	0.50819135
AREG	3.837582	2.2562895
ARF1	9.456249	0.49777487
ARF3	7.9136405	0.5179475
ARF4	8.045665	0.48132202
ARF5	6.5817976	0.60023046
ARFGAP1	6.5364447	0.67564017
ARFGAP2	6.726716	0.4593685
ARFGAP3	5.622336	0.67756015
ARFGEF1	7.059481	0.8303904
ARFGEF2	6.9229026	0.84936076
ARFGEF3	6.904223	1.3050711
ARFIP1	5.7973366	0.5729759
ARFIP2	6.595514	0.7239573
ARFRP1	5.250082	0.7308631
ARG1	0.2436556	0.2383341
ARG2	1.5228425	0.6595754
ARGFX	0.016517915	0.08019
ARGFXP2	0.11181137	0.27381328
ARGLU1	6.145403	0.77718115
ARHGAP1	7.555373	0.4824069
ARHGAP10	3.7255313	0.849541
ARHGAP11A	3.8620038	0.9892242
ARHGAP11B	0.4673226	0.32703
ARHGAP12	5.6783934	0.6769075
ARHGAP15	2.8860645	0.9000105
ARHGAP17	5.9082193	0.40748784
ARHGAP18	5.1774635	0.64981955
ARHGAP19	4.22183	0.56506157
ARHGAP20	1.6619666	0.80692846
ARHGAP21	6.1051865	0.7581399
ARHGAP22	2.497123	0.8461684
ARHGAP23	4.580391	0.8493751
ARHGAP24	2.8615863	0.7903072
ARHGAP25	3.673537	0.9171421
ARHGAP26	4.30339	0.99651957
ARHGAP27	4.6865263	0.72583723
ARHGAP28	2.796638	1.0409899
ARHGAP29	6.4137316	1.0803746
ARHGAP30	4.7509665	0.9489008
ARHGAP31	5.0876927	0.8165219
ARHGAP32	6.4797044	0.9713346
ARHGAP33	3.6206188	0.94110924
ARHGAP35	7.4366875	0.7607903
ARHGAP36	0.6551793	1.3975451
ARHGAP39	4.7038975	0.7996094
ARHGAP4	4.3325863	1.0139472
ARHGAP42	3.4524188	0.9035492
ARHGAP44	2.8803504	1.0071993
ARHGAP45	4.980554	0.93672407
ARHGAP5	5.025065	1.2078118
ARHGAP6	2.132683	0.83000207
ARHGAP8	1.8552921	0.8470586
ARHGAP9	2.8390026	1.0143872
ARHGDIA	7.1522636	0.6262514
ARHGDIB	7.7948136	0.96943486
ARHGDIG	0.40582272	0.60216016
ARHGEF1	6.329973	0.69707596
ARHGEF10	0.8128832	0.511287
ARHGEF10L	5.534821	0.6893941
ARHGEF11	6.552382	0.5959376
ARHGEF12	7.6600356	0.77728546
ARHGEF15	3.6570299	0.8553712
ARHGEF16	4.5915575	0.89147675
ARHGEF17	6.011541	0.6928132
ARHGEF18	4.8639383	0.56105024
ARHGEF19	4.5922785	0.8961886
ARHGEF2	6.7902765	0.7730039
ARHGEF25	1.8209472	0.56420386
ARHGEF26	4.489621	1.0665932
ARHGEF28	4.2279077	0.895985
ARHGEF3	5.592446	0.7686058
ARHGEF33	0.6611743	0.4416639
ARHGEF35	2.6297026	0.84018195
ARHGEF37	4.9209614	1.0795258
ARHGEF38	3.4081979	1.5197558
ARHGEF39	2.566476	0.8063693
ARHGEF4	2.2657766	1.1767106
ARHGEF40	5.430028	0.7421234
ARHGEF5	4.181607	0.5925094
ARHGEF6	5.5709877	1.0746071
ARHGEF7	5.9337206	0.52190584
ARHGEF9	4.836642	0.7099129
ARID1A	7.258374	0.5976375
ARID1B	6.6407695	0.5713681
ARID2	5.717636	0.7067427
ARID3A	3.6376948	0.674248
ARID3B	2.8535612	0.55338526
ARID3C	0.2333479	0.2745711
ARID4A	4.727266	0.6423746
ARID4B	6.3407574	0.6316924
ARID5A	5.0770025	1.0140861
ARID5B	6.072397	0.9070598
ARIH1	6.4839797	0.51170033
ARIH2	5.7645216	0.4460701
ARL1	7.030003	0.5367181
ARL10	3.246009	0.87118727
ARL11	2.2568421	0.8961275
ARL13A	0.28181827	0.24351633
ARL13B	3.6017997	0.61049837
ARL14	0.10040922	0.27346864
ARL14EP	5.0098615	0.48365563
ARL14EPL	0.016098632	0.052412547
ARL15	4.583672	0.8274562
ARL16	4.457368	0.63975435
ARL17A	1.067633	0.49522436
ARL2	4.373001	0.70722944
ARL2BP	0.34486312	0.31912753
ARL3	5.3710423	0.71872634
ARL4A	4.077189	0.8932905
ARL4C	5.5152764	1.0498784
ARL4D	2.7984166	0.95309186
ARL5A	4.949284	0.5178045
ARL5B	5.2370515	0.70261896
ARL5C	0.043498684	0.12048059
ARL6	3.0861666	0.5889679
ARL6IP1	8.199509	0.65666866
ARL6IP4	0.259478	0.25043592
ARL6IP5	7.496057	0.53220075
ARL6IP6	4.0490227	0.5857834
ARL8A	6.2092867	0.50814754
ARL8B	7.008056	0.5260551
ARL9	1.2388523	1.048194
ARMC1	5.767575	0.6273824
ARMC10	5.492075	0.44066378
ARMC12	0.500841	0.37843126
ARMC2	2.1736798	0.5232954
ARMC4	0.723595	0.8745221
ARMC5	3.9901514	0.7275746
ARMC6	5.0798597	0.5743438
ARMC7	4.309343	0.58134943
ARMC8	5.394663	0.4049
ARMC9	4.8076754	0.67416954
ARMCX1	4.7589602	1.0502412
ARMCX2	5.3293004	1.08833
ARMCX3	6.3222723	0.67580134
ARMCX3-AS1	0.0032189337	0.01262489
ARMCX4	3.4445956	1.1117431
ARMCX5	3.7851481	0.5155914
ARMCX6	3.948492	0.6161601
ARMH1	1.3988725	0.7000336
ARMH3	5.197904	0.38994133
ARMH4	2.6930394	0.9014187
ARMT1	6.282952	1.5025644
ARNT	6.298809	0.526671
ARNT2	5.389143	1.5991887
ARNTL	3.8457563	0.62656975
ARNTL2	3.2857049	1.2445831
ARPC1A	4.3436203	0.6615538
ARPC1B	0.88527143	0.38666585
ARPC2	7.8909936	0.42653206
ARPC3	7.299341	0.490858
ARPC4	6.64072	0.5167889
ARPC5	7.628359	0.5152208
ARPC5L	5.6841073	0.5454009
ARPIN	5.342689	0.79623276
ARPP19	7.5237007	0.59895366
ARPP21	0.23906888	0.69726616
ARR3	0.4562316	0.3271608
ARRB1	5.417952	0.95403814
ARRB2	5.27613	0.56289274
ARRDC1	5.450028	0.7952471
ARRDC1-AS1	3.4040272	0.5887858
ARRDC2	4.8432255	0.7238611
ARRDC3	6.32908	0.8378213
ARRDC4	4.5399714	0.847338
ARRDC5	0.3056516	0.31338945
ARSA	5.535984	0.7857947
ARSB	4.2510962	0.69953996
ARSD	6.5556817	0.8414258
ARSF	0.1430624	0.38321516
ARSG	4.0169187	1.150051
ARSH	0.9124345	0.6667957
ARSI	2.3131678	1.0105119
ARSJ	2.4890018	1.0667719
ARSK	2.835317	0.6018131
ARSL	1.6853696	0.8852719
ART1	0.088728525	0.19380173
ART3	0.8682653	1.6773958
ART4	0.45426592	0.7503059
ART5	0.5619736	0.4923209
ARTN	2.0490253	1.1939738
ARV1	4.958647	0.6264143
ARVCF	4.270651	0.9226318
ARX	0.67127484	0.99457765
ASAH1	8.084422	1.0626907
ASAH2	0.8900792	0.486191
ASAH2B	2.6449726	0.59480363
ASAP1	5.9353986	0.7257244
ASAP2	4.1978517	1.0375193
ASAP3	5.5939417	0.7203223
ASB1	4.423604	0.5611439
ASB10	0.011645472	0.08411755
ASB11	0.03796935	0.117232
ASB12	0.17841935	0.20345807
ASB13	6.058679	0.9543228
ASB14	0.7560924	0.36991802
ASB15	0.11970478	0.29733992
ASB16	1.4629616	0.7399199
ASB16-AS1	3.3961911	0.64529
ASB17	0.0041307174	0.032163646
ASB2	1.2981627	0.76526815
ASB3	4.091348	0.47461587
ASB4	0.262902	0.37637198
ASB5	0.05571487	0.2539805
ASB6	4.791274	0.40662646
ASB7	4.5432496	0.5189327
ASB8	5.2786236	0.47659022
ASB9	1.5181386	0.7755656
ASCC1	4.8491783	0.46491328
ASCC2	6.0947886	0.44836262
ASCC3	5.8827777	0.73442733
ASCL1	0.88364476	1.6824801
ASCL2	1.889822	1.286593
ASCL3	0.019786814	0.045721233
ASCL4	0.2117848	0.45565355
ASF1A	4.545777	0.58559316
ASF1B	4.6115828	0.9751145
ASGR1	0.8816431	0.5081527
ASGR2	0.53459394	0.33732578
ASH1L	7.0160837	0.83561784
ASH1L-AS1	1.4049478	0.45255917
ASH2L	6.177776	0.89864343
ASIC1	2.5944066	1.0153649
ASIC2	0.53466403	0.9402261
ASIC3	1.4880013	0.86380947
ASIC4	0.2297504	0.278733
ASIC5	0.057957355	0.15054736
ASIP	0.18368976	0.18636821
ASL	3.7477157	0.6703281
ASMT	0.09237168	0.12691338
ASMTL	3.7855928	0.6660304
ASMTL-AS1	0.6841418	0.5189277
ASNS	0.74280655	0.43209255
ASNSD1	4.171689	0.3735022
ASPA	1.0372884	0.7003154
ASPDH	0.24590029	0.24681143
ASPH	7.7698607	1.1318477
ASPHD1	1.9106506	1.2986507
ASPHD2	2.0048978	0.61513835
ASPM	4.6742744	1.2971692
ASPN	5.9763937	1.8520838
ASPRV1	1.2836461	0.60312
ASPSCR1	5.0161924	0.7601424
ASRGL1	2.2748797	1.2929126
ASS1	5.9970417	1.6845366
ASTE1	3.2545218	0.41757464
ASTL	0.45330667	0.42093426
ASTN1	0.85481054	0.84102625
ASTN2	4.069451	1.3809133
ASTN2-AS1	0.034005586	0.18846616
ASXL1	6.359487	0.46818048
ASXL2	5.7345567	0.6937993
ASXL3	0.6860527	0.7236718
ASZ1	0.059188545	0.27943215
ATAD1	5.8510766	0.6233557
ATAD2	6.205823	1.071096
ATAD3A	4.3727574	0.83393437
ATAD3B	3.8649805	0.95579785
ATAD3C	2.6684887	1.3454617
ATAD5	3.1133182	0.79216
ATAT1	4.0475435	0.6618926
ATCAY	0.07323787	0.3210945
ATE1	5.216436	0.66289854
ATF1	4.48247	0.4867428
ATF2	5.773833	0.49296737
ATF3	4.765513	1.4036043
ATF4	8.089407	0.5802915
ATF5	5.308851	0.69161344
ATF6	6.7913756	0.5741547
ATF6B	6.7113075	0.49548015
ATF7	5.3391976	0.43444762
ATF7IP	6.8452325	0.5943901
ATF7IP2	3.0795257	1.0341781
ATG10	3.1012774	0.43789902
ATG101	4.1226754	0.67708457
ATG12	5.499024	0.45688227
ATG13	6.564318	0.39422712
ATG14	4.891209	0.5097159
ATG16L1	5.636583	0.6334026
ATG16L2	4.2284164	0.9897162
ATG2A	5.2418227	0.58194077
ATG2B	5.462919	0.6779734
ATG3	5.655502	0.36966348
ATG4A	4.16484	0.45797762
ATG4B	5.6109524	0.5198189
ATG4C	3.7652082	0.45740053
ATG4D	3.8853915	0.5895279
ATG5	5.374543	0.60101235
ATG7	4.9309874	0.38577288
ATG9A	4.5862203	0.74289846
ATG9B	1.68125	0.86613786
ATIC	6.903257	0.500005
ATL1	3.2203228	0.8642841
ATL2	5.991052	0.7342046
ATL3	7.076625	0.510222
ATM	5.567655	0.77971435
ATMIN	6.2953396	0.48125654
ATN1	7.7806687	0.57175493
ATOH1	0.0064910925	0.034076404
ATOH7	0.11097432	0.18884912
ATOH8	1.5066261	0.9830466
ATOX1	5.80693	0.6416099
ATP10A	4.1496243	0.968287
ATP10B	0.49156287	0.70248145
ATP10D	4.233504	0.8471905
ATP11A	4.8360424	1.0204028
ATP11AUN	0.016428906	0.043660946
ATP11B	5.392413	1.0938133
ATP11C	4.6706786	0.79222804
ATP12A	0.24052708	0.59861976
ATP13A1	6.531178	0.49750927
ATP13A2	6.1463594	0.7275394
ATP13A3	6.828174	0.70953345
ATP13A4	2.178162	1.7249041
ATP13A5	1.388204	1.5087006
ATP1A1	7.469806	0.9991144
ATP1A2	1.5706303	1.324574
ATP1A3	0.40235436	0.5648248
ATP1A4	1.7471347	1.4773875
ATP1B1	7.2956266	1.262113
ATP1B2	1.5821596	0.7702085
ATP1B3	6.363942	0.70784867
ATP1B4	0.022676105	0.13454641
ATP23	2.9001515	0.5049269
ATP2A1	1.2329307	0.64835167
ATP2A2	8.181266	0.5786786
ATP2A3	6.1405516	1.425621
ATP2B1	5.765663	0.7431295
ATP2B1-AS1	1.2381077	0.4984997
ATP2B2	0.7297288	1.0211229
ATP2B3	0.15390599	0.4319751
ATP2B4	7.1865907	0.8387171
ATP2C1	7.1344876	0.55195785
ATP2C2	3.704196	1.2426546
ATP4A	0.06998131	0.1632217
ATP4B	0.058531236	0.14337717
ATP5F1A	8.78896	0.5028071
ATP5F1B	9.059247	0.48640507
ATP5F1C	7.4426613	0.549631
ATP5F1D	5.329793	0.94796264
ATP5F1EP2	0.30458543	0.2672125
ATP5IF1	6.20912	0.6563082
ATP5MC1	5.75155	0.807954
ATP5MC2	8.031088	0.5893905
ATP5MC3	7.135334	0.5498009
ATP5ME	3.1420252	0.7317712
ATP5MF	4.7556696	0.6725059
ATP5MG	4.264645	0.5430973
ATP5MPL	5.839628	0.58807164
ATP5PB	7.0383987	0.4156637
ATP5PD	6.393196	0.6309128
ATP5PF	5.704339	0.54690075
ATP5PO	4.596562	0.5925623
ATP6AP1	8.201951	0.6282617
ATP6AP1L	2.9695091	0.7390182
ATP6AP2	7.697304	0.50807244
ATP6V0A1	6.0945024	0.5712477
ATP6V0A2	4.67895	0.4969919
ATP6V0A4	1.9037472	1.6446761
ATP6V0B	7.140022	0.6313411
ATP6V0C	0.19634916	0.15625489
ATP6V0D1	6.5138426	0.54930377
ATP6V0D2	0.8653526	0.747947
ATP6V0E1	7.4384284	0.50780886
ATP6V0E2	5.521554	0.9321127
ATP6V0E2-AS1	1.6675609	0.61124724
ATP6V1A	6.7870874	0.53552914
ATP6V1B1	0.61690974	0.6299215
ATP6V1B2	6.6605525	0.54785436
ATP6V1C1	6.564216	0.69542056
ATP6V1C2	1.6770339	1.1650015
ATP6V1D	6.0158443	0.465525
ATP6V1E1	6.82032	0.45934108
ATP6V1E2	2.9100523	0.70368075
ATP6V1F	5.815229	0.6156319
ATP6V1FNB	0.6925524	0.35339773
ATP6V1G1	7.2465496	0.55874586
ATP6V1G2	1.098455	0.6748622
ATP6V1G3	0.012899736	0.04300086
ATP6V1H	6.1936626	0.6267304
ATP7A	4.779135	0.7918551
ATP7B	4.406784	1.378857
ATP8A1	3.756133	1.1421214
ATP8A2	2.1133628	1.4986202
ATP8B1	6.244084	1.0259084
ATP8B2	5.2957635	0.9236641
ATP8B3	1.808698	0.8788778
ATP8B4	2.2507145	0.7792175
ATP8B5P	0.2656096	0.36458552
ATP9A	7.0840397	0.8908319
ATP9B	4.576355	0.5789209
ATPAF1	5.9296985	0.47237897
ATPAF2	3.6163595	0.5988713
ATPSCKMT	4.0168796	0.56346285
ATR	5.420336	0.60295993
ATRAID	6.5877476	0.4584584
ATRIP	4.3445053	0.61912054
ATRN	6.61605	0.59521186
ATRNL1	1.9671006	1.795164
ATRX	6.644294	0.73033553
ATXN1	5.784488	0.812015
ATXN10	6.9057975	0.49077162
ATXN1L	5.6369867	0.66868305
ATXN2	5.570248	0.46789423
ATXN2L	6.9303665	0.50805897
ATXN3	4.6190033	0.45194504
ATXN3L	0.0033077674	0.041752122
ATXN7	5.113559	0.6170779
ATXN7L1	3.6012406	0.57080394
ATXN7L2	2.65282	0.6571739
ATXN7L3	6.239871	0.44844815
ATXN7L3B	7.2110147	0.57440203
ATXN8OS	0.093846925	0.41785067
AUH	3.7798803	0.5303754
AUNIP	2.2256927	0.8588779
AUP1	7.035958	0.49346498
AURKA	4.4334526	1.1259072
AURKAIP1	5.885899	0.9106437
AURKAP1	0.038573865	0.07340884
AURKB	3.4656303	1.2204114
AURKC	1.0054741	0.56941694
AUTS2	6.455584	0.9598677
AVEN	3.5143838	0.5302263
AVIL	2.5184085	0.6760943
AVL9	6.2475734	0.6475855
AVP	0.006488415	0.019052058
AVPI1	3.2746925	0.71170604
AVPR1A	2.6631203	0.91121095
AVPR1B	0.07077498	0.1630556
AVPR2	0.8585245	0.69489336
AWAT1	0.0896769	0.2944517
AWAT2	0.16543141	0.4089674
AXDND1	0.33095735	0.37306905
AXIN1	5.700152	0.6046814
AXIN2	3.0755975	0.9124013
AXL	5.695896	0.84409666
AZGP1	9.201533	2.0265315
AZI2	4.0421004	0.48520607
AZIN1	7.9522734	0.74399334
AZIN2	3.4795637	0.7141545
AZU1	0.766998	0.924509
B2M	10.960794	0.8928996
B3GALNT1	4.937259	0.730251
B3GALNT2	4.7592497	0.572247
B3GALT1	0.35631838	0.4842387
B3GALT2	0.37692326	0.4642544
B3GALT4	3.5476048	0.7493311
B3GALT5	3.2581656	2.0421715
B3GALT5-AS1	1.5436102	1.3427585
B3GALT6	4.9433756	0.6113169
B3GAT1	1.0105174	1.1762568
B3GAT2	0.4756762	0.37052593
B3GAT3	5.3712664	0.73190844
B3GLCT	3.8152368	0.54095536
B3GNT2	5.550261	0.5794385
B3GNT3	1.9985766	1.5719429
B3GNT4	0.63115865	0.54226065
B3GNT5	2.545322	1.317054
B3GNT6	0.044863977	0.1584343
B3GNT7	2.5423367	1.1383958
B3GNT8	1.7356441	0.7532177
B3GNT9	3.4900026	0.74873227
B3GNTL1	2.6053429	0.5912135
B4GALNT1	1.9500527	1.0871712
B4GALNT2	1.0917675	1.3802071
B4GALNT3	4.479236	1.5365567
B4GALNT4	4.745284	1.1767026
B4GALT1	8.175603	0.7730346
B4GALT2	6.002342	0.6004117
B4GALT3	6.227614	0.6432183
B4GALT4	4.6385736	0.5050361
B4GALT5	6.352667	0.7596975
B4GALT6	2.072609	0.730375
B4GALT7	4.8093076	0.5689309
B4GAT1	4.5676064	0.64800507
B9D1	3.527631	0.7946408
B9D2	2.3424914	0.58113223
BAALC	1.3775138	1.0639589
BAALC-AS2	0.07951355	0.14808007
BAAT	0.16505751	0.17520827
BABAM1	4.336959	0.59447354
BABAM2	5.039111	0.40318996
BACE1	4.196243	0.6167083
BACE2	6.0857377	1.1963608
BACH1	5.2434344	0.772826
BACH2	2.395873	0.9847106
BAD	3.1893487	0.7810965
BAG1	6.4125943	0.8562158
BAG3	6.373093	0.7663633
BAG4	5.1277905	0.9453921
BAG5	6.0215425	0.46373883
BAG6	7.8474784	0.4338216
BAGE2	0.10582338	0.39654344
BAHD1	5.080535	0.52576387
BAIAP2	5.556709	0.804077
BAIAP2-DT	5.0078306	0.77801985
BAIAP2L1	4.960263	0.7784786
BAIAP2L2	1.302725	0.92499095
BAIAP3	3.4337602	1.7023396
BAK1	4.40835	0.6078374
BAMBI	5.612403	1.792011
BANF1	6.921862	0.64528173
BANF2	0.019805565	0.059286475
BANK1	1.5644952	1.1802393
BANP	3.9311113	0.49715197
BAP1	6.333943	0.44538704
BARD1	4.2156434	0.7429752
BARHL1	0.020638436	0.07082954
BARHL2	0.033312857	0.20223165
BARX1	0.6179622	1.0303932
BARX2	4.0033774	1.6678121
BASP1	5.157996	1.0262682
BASP1-AS1	0.22723399	0.30910987
BATF	3.5496914	1.1233306
BATF2	2.5429182	1.3120881
BATF3	1.3470607	0.6300355
BAX	5.3822927	0.6529155
BAZ1A	6.0578084	0.6114823
BAZ1B	7.256552	0.5124268
BAZ2A	7.087497	0.6628921
BAZ2B	5.19761	0.74267954
BBC3	3.5676336	0.94921637
BBOF1	3.4478607	0.91160715
BBOX1	1.7829801	1.6038668
BBS1	0.7103367	0.3687326
BBS10	4.2096105	0.64166105
BBS12	2.8124547	0.58678603
BBS2	5.1535206	0.57511353
BBS4	4.5544405	0.71448076
BBS5	2.7786973	0.6710565
BBS7	3.6535013	0.5050105
BBS9	4.079703	0.53320783
BBX	6.287486	0.7492251
BCAM	8.081061	1.3763319
BCAN	1.1936495	1.0404891
BCAP29	0.8363765	0.3581149
BCAP31	8.118037	0.60064435
BCAR1	5.8344316	0.6981074
BCAR3	5.0054092	0.99790865
BCAS1	4.260402	2.1686435
BCAS2	5.2892003	0.46382073
BCAS3	4.790129	0.6653003
BCAS4	4.754427	1.1612432
BCAT1	4.222316	1.1401054
BCAT2	5.291893	0.8292558
BCCIP	5.818873	0.50740916
BCDIN3D	2.7787743	0.49374565
BCHE	0.9762389	1.1451306
BCKDHA	0.25015488	0.14548706
BCKDHB	4.466838	0.6689356
BCKDK	6.0522532	0.57675827
BCL10	4.6275616	0.44995967
BCL11A	2.302099	1.8015605
BCL11B	2.4893022	1.3346539
BCL2	6.116738	1.5317206
BCL2A1	1.9354768	1.1746247
BCL2L1	6.631895	0.5380133
BCL2L10	0.47422314	0.5029988
BCL2L11	5.4443493	0.6244112
BCL2L12	3.9846518	0.79407686
BCL2L13	6.0906215	0.48638964
BCL2L14	1.204925	1.0428572
BCL2L15	0.69667375	0.5154501
BCL2L2	5.5227923	0.55955243
BCL3	5.9870605	0.7734985
BCL6	5.7312803	0.8222826
BCL6B	3.9369934	0.7632982
BCL7A	4.884704	0.61871165
BCL7B	5.591573	0.41166657
BCL7C	4.3702097	0.67094404
BCL9	5.977672	0.73611164
BCL9L	5.820124	0.8653736
BCLAF1	7.2479377	0.46938133
BCLAF3	4.09623	0.57127917
BCO1	0.33986562	0.40123346
BCO2	0.9199379	0.5737499
BCOR	5.8303823	0.7947122
BCORL1	4.6378765	0.6600831
BCORP1	0.012026078	0.07934792
BCR	6.314196	0.5504227
BCRP2	0.29871053	0.36594954
BCS1L	4.4032745	0.47525495
BCYRN1	1.0292348	0.9503208
BDH1	5.004632	0.85335904
BDH2	3.8962598	0.7040184
BDKRB1	0.549568	0.4491262
BDKRB2	3.5157907	0.91014457
BDNF	0.5433399	0.7823711
BDP1	5.519146	0.8405976
BEAN1	1.3745872	0.67783046
BECN1	5.7005825	0.7071957
BEGAIN	1.154261	0.80716395
BEND2	0.011780751	0.059174247
BEND3	3.2531233	0.85488456
BEND4	0.23174065	0.43413812
BEND5	1.8599412	0.8104849
BEND6	1.7272515	0.75789535
BEND7	3.0946305	1.3983916
BEST1	1.992027	0.6168992
BEST2	0.050570272	0.120420955
BEST3	0.33849242	0.4749201
BEST4	0.6204969	0.50310564
BET1	4.6788063	0.45527345
BET1L	5.843064	0.4781015
BEX1	1.3774266	2.1122394
BEX2	2.9393206	1.273959
BEX3	5.8650227	1.1234281
BEX4	5.1594353	0.95447606
BEX5	1.7316716	0.8855195
BFAR	6.259601	0.3660445
BFSP1	2.0798213	0.78558725
BFSP2	0.42185494	0.5472005
BGN	9.326601	1.0584135
BHLHA15	1.9898008	1.16426
BHLHB9	0.03251961	0.050364964
BHLHE22	1.2555671	0.7464977
BHLHE23	0.0019664562	0.011440972
BHLHE40	8.498973	1.0471009
BHLHE41	5.100104	1.1914277
BHMT	0.14118806	0.22824566
BHMT2	2.09923	0.99417865
BICC1	4.0870986	1.1362846
BICD1	3.7190602	0.8568619
BICD2	5.4063473	0.48687056
BICDL2	4.5322113	1.0878518
BICRA	4.285506	0.5220045
BICRAL	5.346654	0.6575788
